Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,ISIN
2026-04-22 00:00:00+02:00,136.8800048828125,136.8800048828125,136.8800048828125,136.77999877929688,39,0.0,0.0,0.0,LU1829218822
2026-04-23 00:00:00+02:00,136.57000732421875,136.69000244140625,136.57000732421875,136.69000244140625,30,0.0,0.0,0.0,LU1829218822
2026-04-24 00:00:00+02:00,136.5399932861328,136.5399932861328,136.5399932861328,136.5399932861328,39,0.0,0.0,0.0,LU1829218822
2026-03-24 00:00:00+01:00,259.7959899902344,260.1647033691406,259.2825927734375,260.1647033691406,1023,0.0,0.0,0.0,LU1681040496
2026-03-25 00:00:00+01:00,260.8522033691406,261.4374084472656,260.8005065917969,260.80859375,580,0.0,0.0,0.0,LU1681040496
2026-03-26 00:00:00+01:00,259.9013977050781,260.12060546875,259.79180908203125,259.79180908203125,230,0.0,0.0,0.0,LU1681040496
2026-03-27 00:00:00+01:00,258.9466857910156,258.9466857910156,257.690185546875,258.8348083496094,1757,0.0,0.0,0.0,LU1681040496
2026-03-30 00:00:00+02:00,258.6408996582031,258.6408996582031,258.1325988769531,258.63250732421875,2074,0.0,0.0,0.0,LU1681040496
2026-03-31 00:00:00+02:00,258.70001220703125,259.3057861328125,258.68548583984375,259.3057861328125,2110,0.0,0.0,0.0,LU1681040496
2026-04-01 00:00:00+02:00,260.26361083984375,261.6943054199219,260.26361083984375,261.6943054199219,1785,0.0,0.0,0.0,LU1681040496
2026-04-02 00:00:00+02:00,260.2992858886719,260.87451171875,260.2991943359375,260.6084899902344,1286,0.0,0.0,0.0,LU1681040496
2026-04-07 00:00:00+02:00,260.77899169921875,261.72119140625,260.6000061035156,260.7309875488281,3090,0.0,0.0,0.0,LU1681040496
2026-04-08 00:00:00+02:00,265.4283142089844,266.2638854980469,263.8241882324219,264.2601013183594,4952,0.0,0.0,0.0,LU1681040496
2026-04-09 00:00:00+02:00,264.0,264.0,263.0401916503906,263.51019287109375,283,0.0,0.0,0.0,LU1681040496
2026-04-10 00:00:00+02:00,263.33489990234375,264.0404968261719,263.33489990234375,264.0404968261719,572,0.0,0.0,0.0,LU1681040496
2026-04-13 00:00:00+02:00,262.8861999511719,263.2943115234375,262.5636901855469,263.2943115234375,1025,0.0,0.0,0.0,LU1681040496
2026-04-14 00:00:00+02:00,262.9425964355469,264.3752136230469,262.9425964355469,264.3752136230469,1803,0.0,0.0,0.0,LU1681040496
2026-04-15 00:00:00+02:00,263.8500061035156,263.96630859375,263.8500061035156,263.960693359375,720,0.0,0.0,0.0,LU1681040496
2026-04-16 00:00:00+02:00,264.61871337890625,264.61871337890625,264.19329833984375,264.2131042480469,2399,0.0,0.0,0.0,LU1681040496
2026-04-17 00:00:00+02:00,264.2488098144531,266.0544128417969,264.2488098144531,266.00909423828125,812,0.0,0.0,0.0,LU1681040496
2026-04-20 00:00:00+02:00,266.4028015136719,266.4028015136719,264.7265930175781,265.15740966796875,1085,0.0,0.0,0.0,LU1681040496
2026-04-21 00:00:00+02:00,264.505615234375,264.7997131347656,264.49920654296875,264.7997131347656,1991,0.0,0.0,0.0,LU1681040496
2026-04-22 00:00:00+02:00,265.0278015136719,265.0278015136719,264.0906982421875,264.3559875488281,775,0.0,0.0,0.0,LU1681040496
2026-04-23 00:00:00+02:00,263.9595031738281,264.3352966308594,263.9595031738281,264.3352966308594,672,0.0,0.0,0.0,LU1681040496
2026-04-24 00:00:00+02:00,263.4580078125,264.22149658203125,263.4580078125,264.22149658203125,848,0.0,0.0,0.0,LU1681040496
2026-03-24 00:00:00+01:00,131.9600067138672,132.10000610351562,130.0,131.55999755859375,2229,0.0,0.0,0.0,LU1681046931
2026-03-25 00:00:00+01:00,133.67999267578125,134.1199951171875,132.5800018310547,133.5399932861328,25403,0.0,0.0,0.0,LU1681046931
2026-03-26 00:00:00+01:00,132.75999450683594,133.39999389648438,131.74000549316406,132.3000030517578,25722,0.0,0.0,0.0,LU1681046931
2026-03-27 00:00:00+01:00,132.16000366210938,132.22000122070312,130.74000549316406,130.86000061035156,5080,0.0,0.0,0.0,LU1681046931
2026-03-30 00:00:00+02:00,130.5,131.82000732421875,130.36000061035156,131.82000732421875,4775,0.0,0.0,0.0,LU1681046931
2026-03-31 00:00:00+02:00,131.9600067138672,133.0800018310547,131.55999755859375,132.67999267578125,8411,0.0,0.0,0.0,LU1681046931
2026-04-01 00:00:00+02:00,136.0399932861328,136.25999450683594,134.8000030517578,136.24000549316406,6145,0.0,0.0,0.0,LU1681046931
2026-04-02 00:00:00+02:00,133.66000366210938,135.6999969482422,133.3800048828125,135.33999633789062,1785,0.0,0.0,0.0,LU1681046931
2026-04-07 00:00:00+02:00,135.89999389648438,137.39999389648438,133.74000549316406,134.52000427246094,10382,0.0,0.0,0.0,LU1681046931
2026-04-08 00:00:00+02:00,142.75999450683594,142.75999450683594,140.36000061035156,141.44000244140625,14550,0.0,0.0,0.0,LU1681046931
2026-04-09 00:00:00+02:00,140.89999389648438,140.89999389648438,139.33999633789062,140.44000244140625,2818,0.0,0.0,0.0,LU1681046931
2026-04-10 00:00:00+02:00,140.66000366210938,141.9199981689453,140.44000244140625,140.6199951171875,4776,0.0,0.0,0.0,LU1681046931
2026-04-13 00:00:00+02:00,139.13999938964844,140.0,138.8000030517578,140.0,10607,0.0,0.0,0.0,LU1681046931
2026-04-14 00:00:00+02:00,140.4600067138672,142.47999572753906,140.4600067138672,142.4600067138672,3565,0.0,0.0,0.0,LU1681046931
2026-04-15 00:00:00+02:00,141.36000061035156,141.86000061035156,141.05999755859375,141.5,2455,0.0,0.0,0.0,LU1681046931
2026-04-16 00:00:00+02:00,141.75999450683594,142.5399932861328,141.39999389648438,141.39999389648438,3597,0.0,0.0,0.0,LU1681046931
2026-04-17 00:00:00+02:00,141.67999267578125,145.72000122070312,141.4600067138672,145.0,5640,0.0,0.0,0.0,LU1681046931
2026-04-20 00:00:00+02:00,143.0800018310547,143.4600067138672,142.74000549316406,143.10000610351562,4457,0.0,0.0,0.0,LU1681046931
2026-04-21 00:00:00+02:00,143.10000610351562,143.89999389648438,141.60000610351562,141.60000610351562,1148,0.0,0.0,0.0,LU1681046931
2026-04-22 00:00:00+02:00,141.94000244140625,141.94000244140625,139.89999389648438,139.89999389648438,2375,0.0,0.0,0.0,LU1681046931
2026-04-23 00:00:00+02:00,140.3000030517578,141.17999267578125,139.63999938964844,141.05999755859375,11738,0.0,0.0,0.0,LU1681046931
2026-04-24 00:00:00+02:00,140.33999633789062,140.8000030517578,139.0,140.8000030517578,2097,0.0,0.0,0.0,LU1681046931
2026-03-24 00:00:00+01:00,76.43000030517578,76.56999969482422,75.43000030517578,76.25,23724,0.0,0.0,0.0,LU1681047079
2026-03-25 00:00:00+01:00,77.37000274658203,77.63999938964844,76.88999938964844,77.30999755859375,20812,0.0,0.0,0.0,LU1681047079
2026-03-26 00:00:00+01:00,76.91999816894531,77.26000213623047,76.4000015258789,76.52999877929688,7189,0.0,0.0,0.0,LU1681047079
2026-03-27 00:00:00+01:00,76.55000305175781,76.5999984741211,75.69999694824219,75.7699966430664,17082,0.0,0.0,0.0,LU1681047079
2026-03-30 00:00:00+02:00,75.55000305175781,76.4000015258789,75.55000305175781,76.33000183105469,1671,0.0,0.0,0.0,LU1681047079
2026-03-31 00:00:00+02:00,76.48999786376953,77.12999725341797,76.26000213623047,76.75,5922,0.0,0.0,0.0,LU1681047079
2026-04-01 00:00:00+02:00,78.87000274658203,78.91000366210938,77.98999786376953,78.66999816894531,72955,0.0,0.0,0.0,LU1681047079
2026-04-02 00:00:00+02:00,77.4800033569336,78.4000015258789,77.36000061035156,78.4000015258789,2219,0.0,0.0,0.0,LU1681047079
2026-04-07 00:00:00+02:00,78.79000091552734,79.58999633789062,77.72000122070312,77.83000183105469,16924,0.0,0.0,0.0,LU1681047079
2026-04-08 00:00:00+02:00,81.62000274658203,82.45999908447266,81.30000305175781,81.86000061035156,24746,0.0,0.0,0.0,LU1681047079
2026-04-09 00:00:00+02:00,81.6500015258789,81.6500015258789,80.83999633789062,81.30999755859375,5133,0.0,0.0,0.0,LU1681047079
2026-04-10 00:00:00+02:00,81.5,82.1500015258789,81.45999908447266,81.52999877929688,2667,0.0,0.0,0.0,LU1681047079
2026-04-13 00:00:00+02:00,80.5199966430664,81.11000061035156,80.38999938964844,81.06999969482422,3001,0.0,0.0,0.0,LU1681047079
2026-04-14 00:00:00+02:00,81.37000274658203,82.45999908447266,81.37000274658203,82.54000091552734,15800,0.0,0.0,0.0,LU1681047079
2026-04-15 00:00:00+02:00,81.94999694824219,82.0999984741211,81.73999786376953,81.94999694824219,7863,0.0,0.0,0.0,LU1681047079
2026-04-16 00:00:00+02:00,82.12999725341797,82.58999633789062,81.91000366210938,81.91000366210938,757,0.0,0.0,0.0,LU1681047079
2026-04-17 00:00:00+02:00,82.0,84.4000015258789,82.0,84.0199966430664,8320,0.0,0.0,0.0,LU1681047079
2026-04-20 00:00:00+02:00,82.91999816894531,83.19000244140625,82.72000122070312,82.8499984741211,1878,0.0,0.0,0.0,LU1681047079
2026-04-21 00:00:00+02:00,82.94000244140625,83.37000274658203,82.05999755859375,82.08000183105469,1162,0.0,0.0,0.0,LU1681047079
2026-04-22 00:00:00+02:00,82.3499984741211,82.3499984741211,81.16000366210938,81.16999816894531,2941,0.0,0.0,0.0,LU1681047079
2026-04-23 00:00:00+02:00,81.36000061035156,81.87000274658203,80.94999694824219,81.86000061035156,9017,0.0,0.0,0.0,LU1681047079
2026-04-24 00:00:00+02:00,81.41999816894531,81.76000213623047,80.5,81.76000213623047,1021,0.0,0.0,0.0,LU1681047079
2026-03-24 00:00:00+01:00,53.84199905395508,53.84199905395508,53.757999420166016,53.7859992980957,4361,0.0,0.0,0.0,LU2037748774
2026-03-25 00:00:00+01:00,53.875999450683594,53.91999816894531,53.80400085449219,53.810001373291016,13879,0.0,0.0,0.0,LU2037748774
2026-03-26 00:00:00+01:00,53.816001892089844,53.85200119018555,53.77199935913086,53.78799819946289,28020,0.0,0.0,0.0,LU2037748774
2026-03-27 00:00:00+01:00,53.73400115966797,53.77199935913086,53.70399856567383,53.75,8438,0.0,0.0,0.0,LU2037748774
2026-03-30 00:00:00+02:00,53.84000015258789,53.84000015258789,53.715999603271484,53.7859992980957,6390,0.0,0.0,0.0,LU2037748774
2026-03-31 00:00:00+02:00,53.762001037597656,53.82400131225586,53.75199890136719,53.77399826049805,2861,0.0,0.0,0.0,LU2037748774
2026-04-01 00:00:00+02:00,53.939998626708984,53.948001861572266,53.83599853515625,53.9379997253418,14739,0.0,0.0,0.0,LU2037748774
2026-04-02 00:00:00+02:00,53.94200134277344,53.94200134277344,53.8120002746582,53.86600112915039,2191,0.0,0.0,0.0,LU2037748774
2026-04-07 00:00:00+02:00,53.90999984741211,53.93199920654297,53.83399963378906,53.86399841308594,4076,0.0,0.0,0.0,LU2037748774
2026-04-08 00:00:00+02:00,54.05799865722656,54.13399887084961,54.04399871826172,54.09400177001953,7879,0.0,0.0,0.0,LU2037748774
2026-04-09 00:00:00+02:00,54.012001037597656,54.05400085449219,53.9900016784668,54.02799987792969,4575,0.0,0.0,0.0,LU2037748774
2026-04-10 00:00:00+02:00,54.034000396728516,54.12799835205078,54.02199935913086,54.04199981689453,9714,0.0,0.0,0.0,LU2037748774
2026-04-13 00:00:00+02:00,54.02199935913086,54.034000396728516,53.95000076293945,53.9739990234375,9331,0.0,0.0,0.0,LU2037748774
2026-04-14 00:00:00+02:00,54.0359992980957,54.09600067138672,54.00400161743164,54.05400085449219,7664,0.0,0.0,0.0,LU2037748774
2026-04-15 00:00:00+02:00,54.11199951171875,54.11199951171875,54.040000915527344,54.07600021362305,11301,0.0,0.0,0.0,LU2037748774
2026-04-16 00:00:00+02:00,54.12200164794922,54.12200164794922,54.07600021362305,54.09400177001953,6191,0.0,0.0,0.0,LU2037748774
2026-04-17 00:00:00+02:00,54.09400177001953,54.21200180053711,54.0620002746582,54.16600036621094,9143,0.0,0.0,0.0,LU2037748774
2026-04-20 00:00:00+02:00,54.11800003051758,54.18000030517578,54.11800003051758,54.141998291015625,5571,0.0,0.0,0.0,LU2037748774
2026-04-21 00:00:00+02:00,54.14799880981445,54.15599822998047,54.08599853515625,54.08599853515625,10328,0.0,0.0,0.0,LU2037748774
2026-04-22 00:00:00+02:00,54.13399887084961,54.13399887084961,54.09000015258789,54.104000091552734,5245,0.0,0.0,0.0,LU2037748774
2026-04-23 00:00:00+02:00,54.077999114990234,54.12799835205078,54.05799865722656,54.0880012512207,11178,0.0,0.0,0.0,LU2037748774
2026-04-24 00:00:00+02:00,54.07600021362305,54.0880012512207,54.040000915527344,54.0880012512207,7343,0.0,0.0,0.0,LU2037748774
2026-03-24 00:00:00+01:00,54.50699996948242,54.507999420166016,54.4739990234375,54.4739990234375,2390,0.0,0.0,0.0,LU1525418643
2026-03-25 00:00:00+01:00,54.354000091552734,54.624000549316406,54.354000091552734,54.624000549316406,9294,0.0,0.0,0.0,LU1525418643
2026-03-26 00:00:00+01:00,54.5,54.5,54.382999420166016,54.382999420166016,950,0.0,0.0,0.0,LU1525418643
2026-03-27 00:00:00+01:00,54.38999938964844,54.391998291015625,54.35900115966797,54.391998291015625,655,0.0,0.0,0.0,LU1525418643
2026-03-30 00:00:00+02:00,54.39099884033203,54.45500183105469,54.29499816894531,54.45500183105469,4671,0.0,0.0,0.0,LU1525418643
2026-03-31 00:00:00+02:00,54.518001556396484,54.518001556396484,54.518001556396484,54.518001556396484,1954,0.0,0.0,0.0,LU1525418643
2026-04-01 00:00:00+02:00,54.56999969482422,54.68600082397461,54.56999969482422,54.641998291015625,7116,0.0,0.0,0.0,LU1525418643
2026-04-02 00:00:00+02:00,54.553001403808594,54.619998931884766,54.553001403808594,54.61399841308594,120,0.0,0.0,0.0,LU1525418643
2026-04-07 00:00:00+02:00,54.70600128173828,54.70600128173828,54.4370002746582,54.507999420166016,12248,0.0,0.0,0.0,LU1525418643
2026-04-08 00:00:00+02:00,54.959999084472656,54.959999084472656,54.87099838256836,54.88999938964844,13994,0.0,0.0,0.0,LU1525418643
2026-04-09 00:00:00+02:00,54.85100173950195,54.9119987487793,54.84199905395508,54.875999450683594,5564,0.0,0.0,0.0,LU1525418643
2026-04-10 00:00:00+02:00,54.86899948120117,54.86899948120117,54.768001556396484,54.83100128173828,3314,0.0,0.0,0.0,LU1525418643
2026-04-13 00:00:00+02:00,54.766998291015625,54.79100036621094,54.7130012512207,54.79100036621094,1474,0.0,0.0,0.0,LU1525418643
2026-04-14 00:00:00+02:00,54.887001037597656,54.922000885009766,54.83000183105469,54.922000885009766,2695,0.0,0.0,0.0,LU1525418643
2026-04-15 00:00:00+02:00,55.012001037597656,55.012001037597656,54.88600158691406,54.944000244140625,4943,0.0,0.0,0.0,LU1525418643
2026-04-16 00:00:00+02:00,55.005001068115234,55.03099822998047,54.939998626708984,54.96799850463867,5084,0.0,0.0,0.0,LU1525418643
2026-04-17 00:00:00+02:00,54.90299987792969,55.16400146484375,54.90299987792969,55.15800094604492,2978,0.0,0.0,0.0,LU1525418643
2026-04-20 00:00:00+02:00,55.19300079345703,55.19300079345703,55.02199935913086,55.10900115966797,15342,0.0,0.0,0.0,LU1525418643
2026-04-21 00:00:00+02:00,55.03300094604492,55.058998107910156,54.986000061035156,54.99300003051758,8390,0.0,0.0,0.0,LU1525418643
2026-04-22 00:00:00+02:00,55.04399871826172,55.12300109863281,54.95100021362305,54.970001220703125,4816,0.0,0.0,0.0,LU1525418643
2026-04-23 00:00:00+02:00,54.926998138427734,54.95600128173828,54.869998931884766,54.95600128173828,933,0.0,0.0,0.0,LU1525418643
2026-04-24 00:00:00+02:00,54.8489990234375,54.8489990234375,54.8489990234375,54.8489990234375,45,0.0,0.0,0.0,LU1525418643
2026-03-24 00:00:00+01:00,10.303999900817871,10.303999900817871,10.303999900817871,10.29800033569336,0,0.0,0.0,0.0,LU3046359165
2026-03-25 00:00:00+01:00,10.303999900817871,10.303999900817871,10.303999900817871,10.321999549865723,0,0.0,0.0,0.0,LU3046359165
2026-03-26 00:00:00+01:00,10.307999610900879,10.307999610900879,10.307999610900879,10.293999671936035,0,0.0,0.0,0.0,LU3046359165
2026-03-27 00:00:00+01:00,10.289999961853027,10.289999961853027,10.289999961853027,10.281999588012695,0,0.0,0.0,0.0,LU3046359165
2026-03-30 00:00:00+02:00,10.293999671936035,10.293999671936035,10.293999671936035,10.293999671936035,0,0.0,0.0,0.0,LU3046359165
2026-03-31 00:00:00+02:00,10.303999900817871,10.303999900817871,10.303999900817871,10.3100004196167,0,0.0,0.0,0.0,LU3046359165
2026-04-01 00:00:00+02:00,10.338000297546387,10.338000297546387,10.338000297546387,10.333999633789062,0,0.0,0.0,0.0,LU3046359165
2026-04-02 00:00:00+02:00,10.324000358581543,10.324000358581543,10.324000358581543,10.338000297546387,0,0.0,0.0,0.0,LU3046359165
2026-04-07 00:00:00+02:00,10.32800006866455,10.32800006866455,10.32800006866455,10.3100004196167,0,0.0,0.0,0.0,LU3046359165
2026-04-08 00:00:00+02:00,10.395999908447266,10.395999908447266,10.395999908447266,10.395999908447266,0,0.0,0.0,0.0,LU3046359165
2026-04-09 00:00:00+02:00,10.387999534606934,10.387999534606934,10.387999534606934,10.37399959564209,0,0.0,0.0,0.0,LU3046359165
2026-04-10 00:00:00+02:00,10.37399959564209,10.383999824523926,10.37399959564209,10.378000259399414,12440,0.0,0.0,0.0,LU3046359165
2026-04-13 00:00:00+02:00,10.354000091552734,10.36400032043457,10.354000091552734,10.369999885559082,24970,0.0,0.0,0.0,LU3046359165
2026-04-14 00:00:00+02:00,10.36400032043457,10.383999824523926,10.36400032043457,10.39799976348877,13129,0.0,0.0,0.0,LU3046359165
2026-04-15 00:00:00+02:00,10.38599967956543,10.406000137329102,10.38599967956543,10.402000427246094,37584,0.0,0.0,0.0,LU3046359165
2026-04-16 00:00:00+02:00,10.39799976348877,10.411999702453613,10.39799976348877,10.407999992370605,23878,0.0,0.0,0.0,LU3046359165
2026-04-17 00:00:00+02:00,10.383999824523926,10.404000282287598,10.383999824523926,10.442000389099121,13699,0.0,0.0,0.0,LU3046359165
2026-04-20 00:00:00+02:00,10.40999984741211,10.430000305175781,10.40999984741211,10.434000015258789,36186,0.0,0.0,0.0,LU3046359165
2026-04-21 00:00:00+02:00,10.411999702453613,10.428000450134277,10.411999702453613,10.413999557495117,49948,0.0,0.0,0.0,LU3046359165
2026-04-22 00:00:00+02:00,10.392000198364258,10.420000076293945,10.392000198364258,10.411999702453613,36137,0.0,0.0,0.0,LU3046359165
2026-04-23 00:00:00+02:00,10.404000282287598,10.404000282287598,10.404000282287598,10.406000137329102,0,0.0,0.0,0.0,LU3046359165
2026-04-24 00:00:00+02:00,10.402000427246094,10.402000427246094,10.39799976348877,10.39799976348877,590,0.0,0.0,0.0,LU3046359165
2026-03-24 00:00:00+01:00,225.20289611816406,225.20289611816406,224.51370239257812,224.51370239257812,380,0.0,0.0,0.0,LU1681039647
2026-03-25 00:00:00+01:00,225.92770385742188,225.92770385742188,224.92990112304688,225.5561065673828,83,0.0,0.0,0.0,LU1681039647
2026-03-26 00:00:00+01:00,224.93580627441406,224.93580627441406,224.3397979736328,224.3397979736328,405,0.0,0.0,0.0,LU1681039647
2026-03-27 00:00:00+01:00,224.17050170898438,224.17050170898438,223.5330047607422,223.5330047607422,98,0.0,0.0,0.0,LU1681039647
2026-03-30 00:00:00+02:00,223.8697967529297,224.106201171875,223.8697967529297,224.106201171875,56,0.0,0.0,0.0,LU1681039647
2026-03-31 00:00:00+02:00,223.727294921875,224.57229614257812,223.727294921875,224.57229614257812,14,0.0,0.0,0.0,LU1681039647
2026-04-01 00:00:00+02:00,225.65859985351562,225.65859985351562,225.25889587402344,225.25889587402344,93,0.0,0.0,0.0,LU1681039647
2026-04-02 00:00:00+02:00,225.40379333496094,225.97369384765625,225.40379333496094,225.97369384765625,96,0.0,0.0,0.0,LU1681039647
2026-04-07 00:00:00+02:00,225.24429321289062,226.01829528808594,224.88389587402344,224.88389587402344,993,0.0,0.0,0.0,LU1681039647
2026-04-08 00:00:00+02:00,227.63690185546875,227.63690185546875,227.2136993408203,227.21429443359375,471,0.0,0.0,0.0,LU1681039647
2026-04-09 00:00:00+02:00,227.0749053955078,227.0749053955078,226.5325927734375,226.5325927734375,204,0.0,0.0,0.0,LU1681039647
2026-04-10 00:00:00+02:00,227.18060302734375,227.18060302734375,226.40660095214844,226.4971923828125,1048,0.0,0.0,0.0,LU1681039647
2026-04-13 00:00:00+02:00,225.97169494628906,226.18960571289062,225.97169494628906,226.18960571289062,625,0.0,0.0,0.0,LU1681039647
2026-04-14 00:00:00+02:00,226.52879333496094,227.04229736328125,226.52879333496094,227.04229736328125,8537,0.0,0.0,0.0,LU1681039647
2026-04-15 00:00:00+02:00,227.26980590820312,227.26980590820312,226.91580200195312,226.91580200195312,744,0.0,0.0,0.0,LU1681039647
2026-04-16 00:00:00+02:00,227.20770263671875,227.20770263671875,227.05690002441406,227.05690002441406,118,0.0,0.0,0.0,LU1681039647
2026-04-17 00:00:00+02:00,226.90249633789062,228.17660522460938,226.90249633789062,228.17660522460938,347,0.0,0.0,0.0,LU1681039647
2026-04-20 00:00:00+02:00,227.94529724121094,227.94529724121094,227.6811065673828,227.8970947265625,191,0.0,0.0,0.0,LU1681039647
2026-04-21 00:00:00+02:00,228.34339904785156,228.34339904785156,227.164794921875,227.164794921875,1267,0.0,0.0,0.0,LU1681039647
2026-04-22 00:00:00+02:00,227.35350036621094,227.46670532226562,227.21119689941406,227.21119689941406,617,0.0,0.0,0.0,LU1681039647
2026-04-23 00:00:00+02:00,226.92970275878906,227.08909606933594,226.82159423828125,227.08909606933594,388,0.0,0.0,0.0,LU1681039647
2026-04-24 00:00:00+02:00,226.6376953125,226.76800537109375,226.6376953125,226.76800537109375,65,0.0,0.0,0.0,LU1681039647
2026-03-24 00:00:00+00:00,13255.599609375,13273.6396484375,13244.3603515625,13255.0,694,0.0,0.0,0.0,LU1829219127
2026-03-25 00:00:00+00:00,13316.4404296875,13316.4404296875,13301.7998046875,13295.0,43,0.0,0.0,0.0,LU1829219127
2026-03-26 00:00:00+00:00,13226.0,13239.1201171875,13220.3603515625,13217.0,116,0.0,0.0,0.0,LU1829219127
2026-03-27 00:00:00+00:00,13196.0,13216.51953125,13196.0,13225.0,5,0.0,0.0,0.0,LU1829219127
2026-03-30 00:00:00+01:00,13286.0,13286.0,13214.759765625,13269.0,7,0.0,0.0,0.0,LU1829219127
2026-03-31 00:00:00+01:00,13288.0,13288.0,13288.0,13374.0,12,0.0,0.0,0.0,LU1829219127
2026-04-01 00:00:00+01:00,13415.6796875,13415.6796875,13415.6796875,13403.0,1,0.0,0.0,0.0,LU1829219127
2026-04-02 00:00:00+01:00,13370.5595703125,13431.3603515625,13370.5595703125,13430.0,6,0.0,0.0,0.0,LU1829219127
2026-04-07 00:00:00+01:00,13392.0,13392.0,13392.0,13392.0,0,0.0,0.0,0.0,LU1829219127
2026-04-08 00:00:00+01:00,13494.0,13502.0,13478.51953125,13483.0,1336,0.0,0.0,0.0,LU1829219127
2026-04-09 00:00:00+01:00,13468.0,13470.759765625,13434.2802734375,13462.0,152,0.0,0.0,0.0,LU1829219127
2026-04-10 00:00:00+01:00,13470.0,13470.0,13445.240234375,13455.0,6470,0.0,0.0,0.0,LU1829219127
2026-04-13 00:00:00+01:00,13424.0,13431.220703125,13416.0,13416.0,401,0.0,0.0,0.0,LU1829219127
2026-04-14 00:00:00+01:00,13460.0,13465.5078125,13448.2802734375,13461.0,169,0.0,0.0,0.0,LU1829219127
2026-04-15 00:00:00+01:00,13458.0,13458.0,13458.0,13456.0,64,0.0,0.0,0.0,LU1829219127
2026-04-16 00:00:00+01:00,13472.0,13483.7197265625,13468.240234375,13484.0,103,0.0,0.0,0.0,LU1829219127
2026-04-17 00:00:00+01:00,13492.0,13507.7197265625,13492.0,13549.0,108,0.0,0.0,0.0,LU1829219127
2026-04-20 00:00:00+01:00,13524.0,13533.7197265625,13503.2802734375,13532.0,460,0.0,0.0,0.0,LU1829219127
2026-04-21 00:00:00+01:00,13505.7998046875,13515.759765625,13505.4404296875,13481.0,30074,0.0,0.0,0.0,LU1829219127
2026-04-22 00:00:00+01:00,13479.83984375,13489.48046875,13464.240234375,13449.0,25,0.0,0.0,0.0,LU1829219127
2026-04-23 00:00:00+01:00,13428.5595703125,13428.5595703125,13417.7998046875,13433.0,16,0.0,0.0,0.0,LU1829219127
2026-04-24 00:00:00+01:00,13403.080078125,13415.7998046875,13403.080078125,13408.2001953125,4,0.0,0.0,0.0,LU1829219127
2026-03-24 00:00:00+01:00,41.45500183105469,41.45500183105469,41.42100143432617,41.42100143432617,0,0.0,0.0,0.0,LU2439734141
2026-03-25 00:00:00+01:00,41.42300033569336,41.584999084472656,41.42300033569336,41.584999084472656,0,0.0,0.0,0.0,LU2439734141
