ISIN,Rendimento_annuo%,Perf_1mese%,Perf_6mesi%,Perf_1anno%,Volatilita_annua%,Max_Drawdown%,VaR_95%_giorno,CVaR_95%_giorno,Ulcer_Index,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Omega_Ratio,Pain_Ratio,Beta,Alpha%,R_Squared,Tracking_Error%,Information_Ratio,Winrate%
IE000LYBU7X5,19.77,8.71,7.59,30.81,14.54,-15.11,-1.37,-2.02,3.1448,1.113,1.589,1.309,1.212,6.288,,,,,,53.1
IE0002W8NB38,20.18,11.69,3.41,27.66,15.02,-18.88,-1.34,-2.08,3.5048,1.104,1.479,1.069,1.247,5.757,,,,,,46.9
IE0000VX9GN7,19.17,12.0,5.03,30.62,14.17,-19.47,-1.33,-2.04,3.718,1.099,1.463,0.985,1.221,5.156,,,,,,55.7
IE000BI8OT95,18.99,9.85,4.36,25.85,14.06,-16.96,-1.27,-2.05,2.9673,1.095,1.393,1.12,1.222,6.401,,,,,,54.2
IE000N852182,5.95,0.39,0.44,3.84,2.17,-1.94,-0.21,-0.29,0.3657,1.085,1.644,3.065,1.214,16.277,,,,,,58.7
IE000PEAJOT0,19.15,13.21,3.6,24.63,14.35,-19.34,-1.34,-2.05,3.9031,1.084,1.457,0.99,1.214,4.905,,,,,,57.6
IE000LAUZQT6,19.67,10.09,11.53,38.35,14.92,-14.23,-1.4,-2.06,3.5892,1.078,1.532,1.382,1.206,5.48,,,,,,54.2
IE0006VDD4K1,16.92,9.34,4.94,27.69,12.77,-17.48,-1.2,-1.9,3.1815,1.043,1.356,0.967,1.207,5.317,,,,,,55.8
IE000U1MQKJ2,17.64,9.74,6.78,23.95,13.78,-16.96,-1.29,-1.87,3.2723,1.019,1.476,1.04,1.194,5.39,,,,,,54.1
IE000W1AURU9,8.19,2.35,1.34,7.51,4.52,-5.09,-0.35,-0.65,0.7335,1.017,1.244,1.609,1.215,11.165,,,,,,58.4
IE0003NQ0IY5,17.77,9.38,6.35,27.07,13.95,-18.98,-1.31,-1.91,3.8235,1.016,1.451,0.936,1.195,4.646,,,,,,55.0
IE000NS5HRY9,15.85,8.17,9.41,25.58,12.17,-14.68,-1.15,-1.7,2.646,1.007,1.373,1.08,1.196,5.989,,,,,,55.0
IE000BW2B3J3,18.25,-0.75,12.0,40.66,14.78,-17.79,-1.46,-2.19,4.8414,0.991,1.247,1.026,1.186,3.769,,,,,,55.7
IE000UQND7H4,17.61,10.12,4.4,26.22,14.22,-17.52,-1.29,-1.89,4.2444,0.986,1.434,1.005,1.188,4.149,,,,,,53.5
IE000OHHIBC6,16.98,10.03,4.46,25.86,13.63,-17.01,-1.27,-1.92,3.2581,0.982,1.357,0.998,1.19,5.21,,,,,,55.5
IE000RSCXLM4,18.02,11.91,1.47,27.17,14.81,-18.69,-1.34,-2.14,3.788,0.974,1.318,0.964,1.193,4.757,,,,,,54.8
IE00069JGT58,17.94,12.64,1.76,26.21,14.73,-19.38,-1.31,-2.1,3.9055,0.974,1.341,0.926,1.191,4.594,,,,,,54.4
IE00B78JSG98,15.35,7.11,7.08,23.92,12.07,-15.04,-1.06,-1.78,3.3269,0.974,1.244,1.021,1.189,4.613,,,,,,54.9
IE000Q6C8036,17.66,11.9,3.75,27.97,14.49,-19.81,-1.36,-2.09,4.0303,0.971,1.281,0.891,1.194,4.381,,,,,,54.8
IE000BXC49I6,17.15,10.86,3.99,26.01,13.98,-16.07,-1.26,-1.96,3.0851,0.969,1.356,1.067,1.187,5.559,,,,,,55.1
LU0959210781,14.8,2.32,5.11,6.93,11.6,-12.34,-1.0,-1.67,2.5498,0.965,1.23,1.199,1.185,5.803,,,,,,55.0
IE0004J37T45,16.94,9.39,4.53,26.76,14.46,-23.1,-1.24,-2.16,5.5116,0.923,1.142,0.733,1.187,3.073,,,,,,56.7
IE000W8HP9L8,16.59,7.69,3.83,21.71,14.08,-21.7,-1.17,-2.09,4.7249,0.923,1.119,0.765,1.188,3.511,,,,,,57.7
IE000WYX67F4,6.51,1.01,0.08,3.86,3.17,-2.48,-0.31,-0.4,0.5966,0.922,1.493,2.622,1.169,10.914,,,,,,55.4
IE000BZ1HVL2,15.76,9.28,3.96,25.66,13.21,-18.03,-1.24,-1.95,3.3528,0.921,1.084,0.874,1.21,4.7,,,,,,42.4
IE000TD3TI26,16.28,7.46,9.15,25.75,13.86,-18.32,-1.14,-2.03,4.4382,0.915,1.166,0.888,1.182,3.668,,,,,,53.9
IE0002EKOXU6,15.04,7.44,10.86,25.14,12.52,-16.35,-1.06,-1.78,3.6785,0.914,1.225,0.92,1.177,4.088,,,,,,53.7
IE000R9FA4A0,17.24,12.0,4.88,30.07,15.16,-19.44,-1.46,-2.18,4.8813,0.9,1.247,0.887,1.173,3.531,,,,,,55.4
IE0001UQQ933,15.04,7.16,7.01,22.33,13.06,-19.22,-1.18,-1.94,3.7025,0.876,1.104,0.783,1.167,4.062,,,,,,55.9
IE000N42HDP2,13.29,6.65,2.08,15.26,11.14,-12.79,-1.08,-1.59,3.1328,0.871,1.232,1.04,1.164,4.243,,,,,,54.4
IE00BMYDM919,16.07,4.81,14.64,29.65,14.44,-20.22,-1.41,-2.22,5.1222,0.864,1.099,0.795,1.164,3.137,,,,,,56.9
IE000QMIHY81,15.3,9.18,4.02,26.52,13.8,-17.51,-1.24,-2.04,3.6793,0.848,1.01,0.873,1.172,4.158,,,,,,53.9
IE000VDP6OY8,16.16,6.62,8.63,23.36,14.81,-18.65,-1.24,-2.24,4.5989,0.848,0.891,0.866,1.195,3.513,,,,,,43.9
IE000Z9SJA06,16.47,11.53,3.78,27.46,15.38,-18.25,-1.51,-2.25,4.8289,0.837,1.137,0.902,1.159,3.41,,,,,,54.8
IE000LTA2082,16.47,8.2,10.22,24.16,15.41,-20.7,-1.33,-2.25,3.9603,0.835,1.125,0.796,1.158,4.158,,,,,,54.0
IE000EPX8KB7,10.21,2.45,0.77,11.74,7.97,-12.69,-0.71,-1.19,2.1071,0.83,0.978,0.805,1.174,4.845,,,,,,58.5
IE00013A2XD6,15.26,10.44,5.04,28.7,14.36,-14.28,-1.35,-2.04,3.7311,0.813,1.041,1.069,1.182,4.09,,,,,,39.6
LU1681041544,15.29,6.63,6.19,13.92,14.44,-15.81,-1.38,-2.12,3.0382,0.81,1.07,0.967,1.154,5.032,,,,,,56.5
IE00B53H0131,13.49,3.48,23.84,30.48,12.3,-11.34,-1.21,-1.76,3.9359,0.805,1.119,1.189,1.144,3.428,,,,,,55.2
IE0001GSQ2O9,15.03,8.17,4.28,19.74,14.26,-21.67,-1.29,-2.14,4.8518,0.802,0.975,0.693,1.162,3.098,,,,,,55.7
IE000PB4LRO2,14.73,8.21,3.84,20.7,14.21,-21.28,-1.23,-2.11,4.7109,0.784,0.96,0.692,1.16,3.127,,,,,,54.1
IE00BF2B0L69,12.57,0.45,12.86,19.79,11.62,-14.19,-1.13,-1.77,3.3397,0.773,1.005,0.886,1.143,3.765,,,,,,54.4
IE0006OIQXE9,10.35,3.34,0.84,7.26,8.79,-6.88,-0.53,-1.09,1.7521,0.769,0.899,1.506,1.206,5.909,,,,,,54.2
IE000H92C4B8,6.19,2.16,0.43,4.23,3.39,-3.66,-0.3,-0.45,0.6248,0.766,1.082,1.691,1.153,9.91,,,,,,58.2
LU2095995895,6.1,1.14,5.27,8.59,3.27,-3.27,-0.31,-0.49,1.1877,0.766,0.791,1.864,1.188,5.133,,,,,,30.4
IE000ZWSN3F7,7.95,3.07,1.69,7.44,5.7,-5.09,-0.53,-0.77,1.3883,0.764,1.163,1.561,1.146,5.727,,,,,,52.6
IE000VCBWFL8,13.08,2.67,0.04,8.16,12.44,-14.21,-1.17,-1.75,3.0865,0.763,1.05,0.92,1.139,4.239,,,,,,53.6
IE000QUCVEN9,12.74,2.72,10.41,23.27,12.23,-15.7,-1.1,-1.67,5.0765,0.748,1.046,0.812,1.139,2.51,,,,,,54.9
LU2555926455,11.71,0.32,8.49,15.81,10.94,-13.98,-0.87,-1.7,3.3418,0.742,0.673,0.838,1.208,3.505,,,,,,30.0
LU2533810276,13.24,2.09,7.93,27.21,13.03,-12.92,-0.76,-1.81,3.6152,0.741,0.658,1.025,1.27,3.663,,,,,,18.4
IE00B4K48X80,13.25,4.07,5.69,14.71,13.06,-16.51,-1.14,-1.98,2.9751,0.739,0.929,0.802,1.142,4.453,,,,,,53.2
IE00BKT6RT64,5.43,0.74,2.3,3.49,2.52,-1.84,-0.22,-0.33,0.4585,0.729,1.13,2.957,1.129,11.848,,,,,,55.1
IE00BF51K025,6.98,1.46,-0.36,6.17,4.65,-4.25,-0.41,-0.68,1.3924,0.729,0.827,1.644,1.17,5.015,,,,,,34.4
LU1459801434,6.41,1.87,1.24,5.24,3.91,-2.8,-0.37,-0.53,0.8432,0.719,0.988,2.291,1.14,7.599,,,,,,52.4
IE00BQN1K901,14.55,5.55,14.29,31.35,15.31,-19.55,-1.46,-2.39,5.2736,0.716,0.91,0.744,1.134,2.76,,,,,,56.1
IE000XIBT2R7,11.49,5.3,1.24,13.75,11.22,-13.11,-1.06,-1.67,3.1591,0.704,0.924,0.877,1.135,3.639,,,,,,53.9
IE00093GOJ04,5.87,0.43,0.08,3.89,3.34,-2.04,-0.32,-0.42,0.6014,0.683,1.058,2.883,1.128,9.762,,,,,,44.7
IE000CXVOXQ1,12.16,7.25,1.75,19.47,12.56,-16.65,-1.08,-1.71,3.5601,0.682,0.962,0.73,1.131,3.415,,,,,,52.8
IE00B4WPHX27,13.78,2.97,24.18,35.24,15.0,-22.56,-1.48,-2.25,12.9586,0.679,0.896,0.611,1.123,1.063,,,,,,53.3
IE000VXC51U5,13.24,10.21,4.22,24.76,14.48,-18.29,-1.42,-2.12,4.7318,0.666,0.898,0.724,1.123,2.797,,,,,,55.7
LU0496786574,13.71,9.18,4.06,23.23,15.26,-23.37,-1.56,-2.34,6.447,0.663,0.853,0.587,1.125,2.126,,,,,,55.2
IE0007M3MLF3,11.32,6.57,1.16,15.13,11.68,-15.78,-0.94,-1.79,3.1909,0.662,0.602,0.718,1.183,3.549,,,,,,25.9
IE00B810Q511,11.94,0.85,6.08,24.04,12.64,-12.83,-1.2,-1.95,2.95,0.661,0.83,0.931,1.126,4.049,,,,,,54.4
LU1681041973,11.81,-0.69,9.31,14.98,12.44,-15.51,-1.19,-1.87,3.8222,0.66,0.856,0.761,1.121,3.089,,,,,,55.7
LU1135865084,13.63,9.15,3.51,24.1,15.19,-23.16,-1.53,-2.33,6.4368,0.66,0.851,0.589,1.124,2.117,,,,,,54.8
IE00B5BMR087,13.6,9.17,5.81,27.71,15.27,-23.26,-1.52,-2.37,6.4526,0.656,0.839,0.585,1.124,2.108,,,,,,55.0
LU1681048804,13.57,9.18,3.49,24.01,15.25,-23.26,-1.56,-2.36,6.4467,0.654,0.836,0.583,1.123,2.104,,,,,,55.3
LU1650492173,11.97,1.09,6.41,24.14,12.83,-13.01,-1.24,-1.98,2.9314,0.653,0.821,0.92,1.124,4.084,,,,,,54.7
LU1459801517,6.37,1.11,1.36,4.96,4.26,-3.27,-0.39,-0.59,0.8321,0.651,0.894,1.949,1.121,7.65,,,,,,54.6
IE00BYMLZY74,13.47,5.25,37.5,50.73,15.24,-24.55,-1.51,-2.31,14.8523,0.648,0.849,0.548,1.119,0.907,,,,,,54.2
FR0011871128,13.39,9.14,3.42,23.79,15.16,-23.2,-1.53,-2.35,6.4649,0.647,0.827,0.577,1.122,2.072,,,,,,54.9
IE0002L5QB31,10.4,5.58,5.45,17.13,10.51,-17.2,-0.86,-1.57,3.3449,0.647,0.709,0.605,1.15,3.109,,,,,,57.2
FR0011550185,13.39,9.11,3.27,23.68,15.18,-23.28,-1.53,-2.34,6.4947,0.646,0.832,0.575,1.121,2.062,,,,,,55.0
IE0006YM7D84,7.7,2.6,1.74,8.03,6.37,-9.59,-0.59,-0.94,2.2741,0.644,0.88,0.802,1.125,3.385,,,,,,55.0
IE0004MFRED4,12.6,5.91,8.1,23.47,14.09,-19.47,-1.27,-2.07,4.76,0.64,0.881,0.647,1.118,2.648,,,,,,51.1
IE000IDLWOL4,12.11,5.51,5.83,20.04,13.37,-20.09,-1.13,-1.9,4.7601,0.637,0.886,0.603,1.119,2.544,,,,,,51.8
DE0002635299,12.82,6.01,16.02,32.99,14.57,-22.98,-1.47,-2.26,7.6639,0.633,0.81,0.558,1.115,1.673,,,,,,56.7
FR0013412285,13.23,9.65,3.96,25.76,15.24,-23.69,-1.55,-2.37,6.5376,0.632,0.815,0.558,1.118,2.023,,,,,,55.3
LU2194449075,12.46,3.24,-1.6,6.65,14.09,-19.08,-1.41,-2.08,5.5196,0.63,0.855,0.653,1.113,2.258,,,,,,53.7
LU0292095535,12.36,3.55,10.17,20.53,14.04,-23.14,-1.39,-2.13,6.2929,0.624,0.8,0.534,1.116,1.964,,,,,,55.5
IE000929U2U9,5.41,2.25,0.27,4.72,2.93,-3.33,-0.27,-0.38,0.7498,0.621,0.903,1.626,1.118,7.218,,,,,,55.4
LU1215415214,5.98,1.93,-0.32,3.68,3.91,-3.52,-0.33,-0.5,0.6879,0.61,0.796,1.699,1.12,8.693,,,,,,49.9
LU0292096186,10.87,2.42,13.87,30.03,12.07,-15.09,-1.17,-1.89,4.7371,0.603,0.763,0.72,1.109,2.295,,,,,,55.9
FR0014003IY1,12.18,7.63,4.43,24.49,14.35,-21.61,-1.34,-2.27,6.0467,0.599,0.715,0.564,1.119,2.015,,,,,,49.7
IE00BYTH6121,11.99,2.91,14.66,34.97,14.05,-16.16,-1.18,-2.05,4.8782,0.597,0.599,0.742,1.137,2.457,,,,,,43.5
IE000IIED424,12.48,8.5,-0.22,15.24,14.99,-23.71,-1.37,-2.24,7.2102,0.593,0.776,0.526,1.112,1.731,,,,,,53.3
IE00BJQRDK83,11.58,7.74,3.27,26.47,13.57,-18.64,-1.35,-2.01,5.6177,0.588,0.787,0.621,1.109,2.061,,,,,,54.3
